func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(Dense,Dense,Dense)	Dense	float	1000	1000	0.000273558	3.65554	43.8664
mm_div(Dense,Dense,Dense)	Dense	float	2000	2000	0.00090314	4.42899	53.1479
mm_div(Dense,Dense,Dense)	Dense	float	3000	3000	0.0019628	4.58529	55.0234
mm_div(Dense,Dense,Dense)	Dense	float	4000	4000	0.0029777	5.37327	64.4792
mm_div(Dense,Dense,Dense)	Dense	float	5000	5000	0.00436745	5.72417	68.69
mm_div(Dense,Dense,Dense)	Dense	float	6000	6000	0.00628142	5.73119	68.7742
mm_div(Dense,Dense,Dense)	Dense	float	7000	7000	0.00834901	5.86896	70.4275
mm_div(Dense,Dense,Dense)	Dense	float	8000	8000	0.0108145	5.91797	71.0157
mm_div(Dense,Dense,Dense)	Dense	float	9000	9000	0.013651	5.93363	71.2035
mm_div(Dense,Dense,Dense)	Dense	float	10000	10000	0.0168246	5.94366	71.324
mm_div(Dense,Dense,Dense)	Dense	double	1000	1000	0.000532952	1.87634	45.0322
mm_div(Dense,Dense,Dense)	Dense	double	2000	2000	0.00187791	2.13003	51.1207
mm_div(Dense,Dense,Dense)	Dense	double	3000	3000	0.00430056	2.09275	50.226
mm_div(Dense,Dense,Dense)	Dense	double	4000	4000	0.00758826	2.10852	50.6045
mm_div(Dense,Dense,Dense)	Dense	double	5000	5000	0.0118803	2.10433	50.5039
mm_div(Dense,Dense,Dense)	Dense	double	6000	6000	0.0171554	2.09846	50.363
mm_div(Dense,Dense,Dense)	Dense	double	7000	7000	0.0232752	2.10525	50.5259
mm_div(Dense,Dense,Dense)	Dense	double	8000	8000	0.030382	2.10651	50.5562
mm_div(Dense,Dense,Dense)	Dense	double	9000	9000	0.0384391	2.10723	50.5735
mm_div(Dense,Dense,Dense)	Dense	double	10000	10000	0.0474609	2.107	50.568
