func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000928908	0.871992	10.4639
matsub(CRS,CRS,CRS)	CRS	float	20000	20000	0.000893435	1.81323	21.7587
matsub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00839131	0.289585	3.47502
matsub(CRS,CRS,CRS)	CRS	float	40000	40000	0.0113609	0.285188	3.42226
matsub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00503086	0.805032	9.66038
matsub(CRS,CRS,CRS)	CRS	float	60000	60000	0.0102974	0.471965	5.66357
matsub(CRS,CRS,CRS)	CRS	float	70000	70000	0.0120603	0.470136	5.64163
matsub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00772898	0.838403	10.0608
matsub(CRS,CRS,CRS)	CRS	float	90000	90000	0.020717	0.351884	4.22261
matsub(CRS,CRS,CRS)	CRS	float	100000	100000	0.0222526	0.364003	4.36804
matsub(CRS,CRS,CRS)	CRS	double	10000	10000	0.00482378	0.167918	4.03003
matsub(CRS,CRS,CRS)	CRS	double	20000	20000	0.0108183	0.149746	3.59391
matsub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00801489	0.303186	7.27645
matsub(CRS,CRS,CRS)	CRS	double	40000	40000	0.0176709	0.183352	4.40045
matsub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00737863	0.548882	13.1732
matsub(CRS,CRS,CRS)	CRS	double	60000	60000	0.0232207	0.209296	5.0231
matsub(CRS,CRS,CRS)	CRS	double	70000	70000	0.00999083	0.56752	13.6205
matsub(CRS,CRS,CRS)	CRS	double	80000	80000	0.0260918	0.248354	5.96049
matsub(CRS,CRS,CRS)	CRS	double	90000	90000	0.0294845	0.247249	5.93397
matsub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0289749	0.279553	6.70927
