func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(Dense)	Dense	float	1000	1000	0.000180401	5.5432
m_sign(Dense)	Dense	float	2000	2000	0.000539598	7.41293
m_sign(Dense)	Dense	float	3000	3000	0.00113972	7.89668
m_sign(Dense)	Dense	float	4000	4000	0.00200883	7.96485
m_sign(Dense)	Dense	float	5000	5000	0.002797	8.93813
m_sign(Dense)	Dense	float	6000	6000	0.00348072	10.3427
m_sign(Dense)	Dense	float	7000	7000	0.00483749	10.1292
m_sign(Dense)	Dense	float	8000	8000	0.00617374	10.3665
m_sign(Dense)	Dense	float	9000	9000	0.00780199	10.382
m_sign(Dense)	Dense	float	10000	10000	0.00961729	10.3979
m_sign(Dense)	Dense	double	1000	1000	0.000263326	3.79757
m_sign(Dense)	Dense	double	2000	2000	0.000731215	5.47034
m_sign(Dense)	Dense	double	3000	3000	0.00152039	5.91952
m_sign(Dense)	Dense	double	4000	4000	0.00265629	6.02343
m_sign(Dense)	Dense	double	5000	5000	0.00420318	5.94787
m_sign(Dense)	Dense	double	6000	6000	0.00603486	5.96534
m_sign(Dense)	Dense	double	7000	7000	0.00818936	5.98338
m_sign(Dense)	Dense	double	8000	8000	0.0106268	6.0225
m_sign(Dense)	Dense	double	9000	9000	0.0133813	6.0532
m_sign(Dense)	Dense	double	10000	10000	0.0164547	6.07731
