func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(Dense,Dense,Dense)	Dense	float	1000	1000	0.000154225	6.48405	77.8086
mm_add(Dense,Dense,Dense)	Dense	float	2000	2000	0.00213106	1.877	22.524
mm_add(Dense,Dense,Dense)	Dense	float	3000	3000	0.00472667	1.90409	22.8491
mm_add(Dense,Dense,Dense)	Dense	float	4000	4000	0.00836262	1.91328	22.9593
mm_add(Dense,Dense,Dense)	Dense	float	5000	5000	0.0131507	1.90105	22.8125
mm_add(Dense,Dense,Dense)	Dense	float	6000	6000	0.0194167	1.85407	22.2488
mm_add(Dense,Dense,Dense)	Dense	float	7000	7000	0.0263836	1.85721	22.2865
mm_add(Dense,Dense,Dense)	Dense	float	8000	8000	0.034462	1.85712	22.2854
mm_add(Dense,Dense,Dense)	Dense	float	9000	9000	0.0434053	1.86613	22.3936
mm_add(Dense,Dense,Dense)	Dense	float	10000	10000	0.0536402	1.86427	22.3713
mm_add(Dense,Dense,Dense)	Dense	double	1000	1000	0.00107978	0.926113	22.2267
mm_add(Dense,Dense,Dense)	Dense	double	2000	2000	0.0042117	0.949736	22.7937
mm_add(Dense,Dense,Dense)	Dense	double	3000	3000	0.00948689	0.948677	22.7683
mm_add(Dense,Dense,Dense)	Dense	double	4000	4000	0.0171656	0.932097	22.3703
mm_add(Dense,Dense,Dense)	Dense	double	5000	5000	0.0276363	0.904606	21.7105
mm_add(Dense,Dense,Dense)	Dense	double	6000	6000	0.038679	0.930737	22.3377
mm_add(Dense,Dense,Dense)	Dense	double	7000	7000	0.0524643	0.933968	22.4152
mm_add(Dense,Dense,Dense)	Dense	double	8000	8000	0.0683411	0.93648	22.4755
mm_add(Dense,Dense,Dense)	Dense	double	9000	9000	0.0854073	0.948397	22.7615
mm_add(Dense,Dense,Dense)	Dense	double	10000	10000	0.106486	0.939094	22.5383
