func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(Dense)	Dense	float	1000	1000	0.000220386	4.53749
m_atanh(Dense)	Dense	float	2000	2000	0.000696524	5.74281
m_atanh(Dense)	Dense	float	3000	3000	0.00148921	6.04346
m_atanh(Dense)	Dense	float	4000	4000	0.00241858	6.61544
m_atanh(Dense)	Dense	float	5000	5000	0.00337829	7.4002
m_atanh(Dense)	Dense	float	6000	6000	0.00450193	7.99656
m_atanh(Dense)	Dense	float	7000	7000	0.0059556	8.22755
m_atanh(Dense)	Dense	float	8000	8000	0.00777532	8.23118
m_atanh(Dense)	Dense	float	9000	9000	0.00980529	8.26085
m_atanh(Dense)	Dense	float	10000	10000	0.01205	8.29876
m_atanh(Dense)	Dense	double	1000	1000	0.00125063	0.799597
m_atanh(Dense)	Dense	double	2000	2000	0.00484693	0.825265
m_atanh(Dense)	Dense	double	3000	3000	0.010931	0.823345
m_atanh(Dense)	Dense	double	4000	4000	0.0194298	0.823476
m_atanh(Dense)	Dense	double	5000	5000	0.0303774	0.822979
m_atanh(Dense)	Dense	double	6000	6000	0.0437449	0.822953
m_atanh(Dense)	Dense	double	7000	7000	0.0595897	0.82229
m_atanh(Dense)	Dense	double	8000	8000	0.07806	0.819883
m_atanh(Dense)	Dense	double	9000	9000	0.0987868	0.819947
m_atanh(Dense)	Dense	double	10000	10000	0.12221	0.818266
