func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asinh	vector	float	1000	1.60222e-05	0.0624135	0.499308
asinh	vector	float	10000	2.59458e-05	0.385419	3.08335
asinh	vector	float	100000	0.000172443	0.579902	4.63921
asinh	vector	float	1000000	0.00164229	0.608907	4.87125
asinh	vector	float	10000000	0.0163316	0.612309	4.89847
asinh	vector	float	100000000	0.164336	0.608509	4.86807
asinh	vector	double	1000	1.92826e-05	0.0518602	0.829764
asinh	vector	double	10000	3.15908e-05	0.316548	5.06476
asinh	vector	double	100000	0.000224453	0.445528	7.12846
asinh	vector	double	1000000	0.00216387	0.462135	7.39416
asinh	vector	double	10000000	0.0219592	0.45539	7.28624
asinh	vector	double	100000000	0.222325	0.449793	7.19669
