func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	Dense	float	1000	1000	0.000160613	6.22613	74.7135
matadd(Dense,Dense,Dense)	Dense	float	2000	2000	0.00212356	1.88363	22.6035
matadd(Dense,Dense,Dense)	Dense	float	3000	3000	0.00472554	1.90454	22.8545
matadd(Dense,Dense,Dense)	Dense	float	4000	4000	0.00838119	1.90904	22.9084
matadd(Dense,Dense,Dense)	Dense	float	5000	5000	0.0131309	1.90391	22.8469
matadd(Dense,Dense,Dense)	Dense	float	6000	6000	0.01937	1.85855	22.3026
matadd(Dense,Dense,Dense)	Dense	float	7000	7000	0.0263743	1.85787	22.2944
matadd(Dense,Dense,Dense)	Dense	float	8000	8000	0.0344076	1.86005	22.3206
matadd(Dense,Dense,Dense)	Dense	float	9000	9000	0.0434069	1.86606	22.3928
matadd(Dense,Dense,Dense)	Dense	float	10000	10000	0.053618	1.86504	22.3805
matadd(Dense,Dense,Dense)	Dense	double	1000	1000	0.00106951	0.935004	22.4401
matadd(Dense,Dense,Dense)	Dense	double	2000	2000	0.00422517	0.946707	22.721
matadd(Dense,Dense,Dense)	Dense	double	3000	3000	0.00948781	0.948585	22.766
matadd(Dense,Dense,Dense)	Dense	double	4000	4000	0.0171626	0.932262	22.3743
matadd(Dense,Dense,Dense)	Dense	double	5000	5000	0.0268922	0.929636	22.3113
matadd(Dense,Dense,Dense)	Dense	double	6000	6000	0.0386921	0.930422	22.3301
matadd(Dense,Dense,Dense)	Dense	double	7000	7000	0.0524108	0.934923	22.4381
matadd(Dense,Dense,Dense)	Dense	double	8000	8000	0.0683663	0.936133	22.4672
matadd(Dense,Dense,Dense)	Dense	double	9000	9000	0.08537	0.948811	22.7715
matadd(Dense,Dense,Dense)	Dense	double	10000	10000	0.106415	0.939718	22.5532
