func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_floor(CRS)	CRS	float	10000	10000	0.000838273	0.966273
m_floor(CRS)	CRS	float	20000	20000	0.00016185	10.0093
m_floor(CRS)	CRS	float	30000	30000	0.000491057	4.9485
m_floor(CRS)	CRS	float	40000	40000	0.00169984	1.90606
m_floor(CRS)	CRS	float	50000	50000	0.00226377	1.78905
m_floor(CRS)	CRS	float	60000	60000	0.0038943	1.24798
m_floor(CRS)	CRS	float	70000	70000	0.008242	0.68794
m_floor(CRS)	CRS	float	80000	80000	0.0109075	0.594088
m_floor(CRS)	CRS	float	90000	90000	0.0118592	0.614714
m_floor(CRS)	CRS	float	100000	100000	0.0135469	0.597922
m_floor(CRS)	CRS	double	10000	10000	0.000168463	4.80819
m_floor(CRS)	CRS	double	20000	20000	0.00182161	0.889323
m_floor(CRS)	CRS	double	30000	30000	0.00644262	0.377176
m_floor(CRS)	CRS	double	40000	40000	0.00695392	0.465924
m_floor(CRS)	CRS	double	50000	50000	0.0132299	0.306124
m_floor(CRS)	CRS	double	60000	60000	0.0151717	0.320333
m_floor(CRS)	CRS	double	70000	70000	0.0181562	0.312291
m_floor(CRS)	CRS	double	80000	80000	0.0221821	0.292127
m_floor(CRS)	CRS	double	90000	90000	0.0243028	0.299966
m_floor(CRS)	CRS	double	100000	100000	0.0208454	0.388575
