func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.0081721	244.735
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00461461	1462.75
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00888531	1800.72
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0154204	2026.53
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0260606	2072.09
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0420235	2040.53
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0614486	2083.04
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0892042	2043.06
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.12273	2036.99
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0281952	70.9342
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0887791	76.0314
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.209818	76.2565
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.408231	76.5499
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.685276	78.8004
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.09327	78.4342
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.63096	78.4812
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.32777	78.294
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.19654	78.2096
