func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
ceil	vector	float	1000	2.3802e-05	0.0420133	0.336107
ceil	vector	float	10000	3.669e-06	2.72554	21.8043
ceil	vector	float	100000	1.1177e-05	8.94697	71.5758
ceil	vector	float	1000000	6.24825e-05	16.0045	128.036
ceil	vector	float	10000000	0.00342417	2.92041	23.3633
ceil	vector	float	100000000	0.0338585	2.95347	23.6277
ceil	vector	double	1000	2.67957e-06	0.373195	5.97111
ceil	vector	double	10000	2.87047e-06	3.48375	55.7401
ceil	vector	double	100000	6.749e-06	14.817	237.072
ceil	vector	double	1000000	5.12776e-05	19.5017	312.027
ceil	vector	double	10000000	0.006763	1.47863	23.6581
ceil	vector	double	100000000	0.0672317	1.48739	23.7983
