func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.000450525	1.7979
m_tan(CRS)	CRS	float	20000	20000	0.000753719	2.14934
m_tan(CRS)	CRS	float	30000	30000	0.00106393	2.28399
m_tan(CRS)	CRS	float	40000	40000	0.0014026	2.30999
m_tan(CRS)	CRS	float	50000	50000	0.00158687	2.55219
m_tan(CRS)	CRS	float	60000	60000	0.00173727	2.79749
m_tan(CRS)	CRS	float	70000	70000	0.0019293	2.93889
m_tan(CRS)	CRS	float	80000	80000	0.00230077	2.81644
m_tan(CRS)	CRS	float	90000	90000	0.00222186	3.28104
m_tan(CRS)	CRS	float	100000	100000	0.00242123	3.34541
m_tan(CRS)	CRS	double	10000	10000	0.00143699	0.563676
m_tan(CRS)	CRS	double	20000	20000	0.00261144	0.620347
m_tan(CRS)	CRS	double	30000	30000	0.00385601	0.630185
m_tan(CRS)	CRS	double	40000	40000	0.00500706	0.647087
m_tan(CRS)	CRS	double	50000	50000	0.00624417	0.648605
m_tan(CRS)	CRS	double	60000	60000	0.00742791	0.654289
m_tan(CRS)	CRS	double	70000	70000	0.00863506	0.656626
m_tan(CRS)	CRS	double	80000	80000	0.00983456	0.658901
m_tan(CRS)	CRS	double	90000	90000	0.011045	0.660024
m_tan(CRS)	CRS	double	100000	100000	0.0122223	0.662722
