func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000337331	4.8024	28.8144
mm_sub(CRS,CRS,CRS)	CRS	float	20000	20000	0.000577006	5.61519	33.6912
mm_sub(CRS,CRS,CRS)	CRS	float	30000	30000	0.000885575	5.48796	32.9278
mm_sub(CRS,CRS,CRS)	CRS	float	40000	40000	0.000975016	6.64605	39.8763
mm_sub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00117686	6.88272	41.2963
mm_sub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00138758	7.00501	42.0301
mm_sub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00159545	7.10771	42.6463
mm_sub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00179485	7.22066	43.3239
mm_sub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00201451	7.23748	43.4249
mm_sub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00217883	7.43518	44.6111
mm_sub(CRS,CRS,CRS)	CRS	double	10000	10000	0.000563886	2.87292	34.4751
mm_sub(CRS,CRS,CRS)	CRS	double	20000	20000	0.000977279	3.31533	39.7839
mm_sub(CRS,CRS,CRS)	CRS	double	30000	30000	0.0013755	3.53325	42.399
mm_sub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00177163	3.65764	43.8917
mm_sub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00217368	3.72639	44.7167
mm_sub(CRS,CRS,CRS)	CRS	double	60000	60000	0.00257264	3.77822	45.3386
mm_sub(CRS,CRS,CRS)	CRS	double	70000	70000	0.00296801	3.82074	45.8488
mm_sub(CRS,CRS,CRS)	CRS	double	80000	80000	0.00335879	3.85853	46.3023
mm_sub(CRS,CRS,CRS)	CRS	double	90000	90000	0.00374726	3.89084	46.6901
mm_sub(CRS,CRS,CRS)	CRS	double	100000	100000	0.00412288	3.9293	47.1516
