func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	vector	float	1000	2.54923e-06	0.78455	4.7073
axpyz	vector	float	10000	2.62373e-06	7.62273	45.7364
axpyz	vector	float	100000	5.0379e-06	39.6991	238.194
axpyz	vector	float	1000000	0.000139413	14.3459	86.0752
axpyz	vector	float	10000000	0.00537428	3.72143	22.3286
axpyz	vector	float	100000000	0.0536605	3.72714	22.3628
axpyz	vector	double	1000	2.40257e-06	0.832443	9.98932
axpyz	vector	double	10000	2.64233e-06	7.56907	90.8288
axpyz	vector	double	100000	5.61293e-06	35.632	427.584
axpyz	vector	double	1000000	0.0010914	1.83251	21.9902
axpyz	vector	double	10000000	0.0106987	1.86938	22.4326
axpyz	vector	double	100000000	0.109314	1.8296	21.9552
