func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_pow(Dense,Dense,Dense)	Dense	float	1000	1000	0.00038698	2.58411	31.0093
mm_pow(Dense,Dense,Dense)	Dense	float	2000	2000	0.00217306	1.84073	22.0887
mm_pow(Dense,Dense,Dense)	Dense	float	3000	3000	0.00488526	1.84228	22.1073
mm_pow(Dense,Dense,Dense)	Dense	float	4000	4000	0.00853556	1.87451	22.4941
mm_pow(Dense,Dense,Dense)	Dense	float	5000	5000	0.0134077	1.86459	22.3751
mm_pow(Dense,Dense,Dense)	Dense	float	6000	6000	0.0194307	1.85274	22.2329
mm_pow(Dense,Dense,Dense)	Dense	float	7000	7000	0.0260752	1.87918	22.5501
mm_pow(Dense,Dense,Dense)	Dense	float	8000	8000	0.0342713	1.86745	22.4094
mm_pow(Dense,Dense,Dense)	Dense	float	9000	9000	0.0431076	1.87902	22.5482
mm_pow(Dense,Dense,Dense)	Dense	float	10000	10000	0.0533957	1.87281	22.4737
mm_pow(Dense,Dense,Dense)	Dense	double	1000	1000	0.00108898	0.918294	22.0391
mm_pow(Dense,Dense,Dense)	Dense	double	2000	2000	0.00430018	0.930195	22.3247
mm_pow(Dense,Dense,Dense)	Dense	double	3000	3000	0.00963348	0.934241	22.4218
mm_pow(Dense,Dense,Dense)	Dense	double	4000	4000	0.0171438	0.933282	22.3988
mm_pow(Dense,Dense,Dense)	Dense	double	5000	5000	0.0267739	0.933743	22.4098
mm_pow(Dense,Dense,Dense)	Dense	double	6000	6000	0.0384922	0.935255	22.4461
mm_pow(Dense,Dense,Dense)	Dense	double	7000	7000	0.0523072	0.936774	22.4826
mm_pow(Dense,Dense,Dense)	Dense	double	8000	8000	0.0685096	0.934175	22.4202
mm_pow(Dense,Dense,Dense)	Dense	double	9000	9000	0.086655	0.934742	22.4338
mm_pow(Dense,Dense,Dense)	Dense	double	10000	10000	0.108223	0.924014	22.1763
