func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00843858	237.007
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0047499	1421.08
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00904573	1768.79
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0156755	1993.55
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0257406	2097.85
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.041053	2088.76
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.061202	2091.43
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0880775	2069.2
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.122177	2046.21
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0276599	72.3069
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0875632	77.0872
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.206993	77.2972
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.402597	77.621
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.675577	79.9317
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.0786	79.5013
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.60838	79.5832
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.29557	79.3921
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.15357	79.2754
