func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(CRS)	CRS	float	10000	10000	0.000132925	6.09368
m_sign(CRS)	CRS	float	20000	20000	0.000565414	2.86516
m_sign(CRS)	CRS	float	30000	30000	0.00170429	1.42581
m_sign(CRS)	CRS	float	40000	40000	0.00233518	1.38747
m_sign(CRS)	CRS	float	50000	50000	0.00291037	1.39158
m_sign(CRS)	CRS	float	60000	60000	0.00332439	1.46192
m_sign(CRS)	CRS	float	70000	70000	0.00387524	1.46313
m_sign(CRS)	CRS	float	80000	80000	0.00442811	1.46338
m_sign(CRS)	CRS	float	90000	90000	0.00498634	1.46199
m_sign(CRS)	CRS	float	100000	100000	0.00554542	1.46067
m_sign(CRS)	CRS	double	10000	10000	0.000461266	1.75604
m_sign(CRS)	CRS	double	20000	20000	0.00219414	0.73833
m_sign(CRS)	CRS	double	30000	30000	0.00329814	0.736778
m_sign(CRS)	CRS	double	40000	40000	0.00440575	0.735403
m_sign(CRS)	CRS	double	50000	50000	0.00550141	0.736175
m_sign(CRS)	CRS	double	60000	60000	0.00659212	0.737244
m_sign(CRS)	CRS	double	70000	70000	0.00768591	0.737713
m_sign(CRS)	CRS	double	80000	80000	0.00878325	0.737768
m_sign(CRS)	CRS	double	90000	90000	0.00987385	0.738314
m_sign(CRS)	CRS	double	100000	100000	0.0109614	0.738958
