func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asin(CRS)	CRS	float	10000	10000	0.000481518	1.68218
m_asin(CRS)	CRS	float	20000	20000	0.000824851	1.96399
m_asin(CRS)	CRS	float	30000	30000	0.00117941	2.06036
m_asin(CRS)	CRS	float	40000	40000	0.00152827	2.12004
m_asin(CRS)	CRS	float	50000	50000	0.00170778	2.3715
m_asin(CRS)	CRS	float	60000	60000	0.00188143	2.58314
m_asin(CRS)	CRS	float	70000	70000	0.00196799	2.88111
m_asin(CRS)	CRS	float	80000	80000	0.00221466	2.92596
m_asin(CRS)	CRS	float	90000	90000	0.00246788	2.95396
m_asin(CRS)	CRS	float	100000	100000	0.00276116	2.93355
m_asin(CRS)	CRS	double	10000	10000	0.00130338	0.621462
m_asin(CRS)	CRS	double	20000	20000	0.00241723	0.670189
m_asin(CRS)	CRS	double	30000	30000	0.00352665	0.68904
m_asin(CRS)	CRS	double	40000	40000	0.004647	0.697225
m_asin(CRS)	CRS	double	50000	50000	0.00572255	0.707727
m_asin(CRS)	CRS	double	60000	60000	0.00691664	0.702653
m_asin(CRS)	CRS	double	70000	70000	0.0079115	0.716678
m_asin(CRS)	CRS	double	80000	80000	0.00900187	0.71985
m_asin(CRS)	CRS	double	90000	90000	0.0101225	0.720178
m_asin(CRS)	CRS	double	100000	100000	0.0112364	0.72087
