func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000879212	1.84256	11.0554
mm_sub(CRS,CRS,CRS)	CRS	float	20000	20000	0.00175437	1.84681	11.0809
mm_sub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00261958	1.85526	11.1315
mm_sub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00348658	1.85855	11.1513
mm_sub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00435901	1.85822	11.1493
mm_sub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00520492	1.86746	11.2048
mm_sub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00607549	1.86652	11.1991
mm_sub(CRS,CRS,CRS)	CRS	float	80000	80000	0.0069806	1.85657	11.1394
mm_sub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00783058	1.86193	11.1716
mm_sub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00870638	1.86071	11.1642
mm_sub(CRS,CRS,CRS)	CRS	double	10000	10000	0.00173684	0.932727	11.1927
mm_sub(CRS,CRS,CRS)	CRS	double	20000	20000	0.00345697	0.937238	11.2469
mm_sub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00523518	0.928334	11.14
mm_sub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00697353	0.929228	11.1507
mm_sub(CRS,CRS,CRS)	CRS	double	50000	50000	0.0087417	0.926593	11.1191
mm_sub(CRS,CRS,CRS)	CRS	double	60000	60000	0.0104822	0.927285	11.1274
mm_sub(CRS,CRS,CRS)	CRS	double	70000	70000	0.0122156	0.928319	11.1398
mm_sub(CRS,CRS,CRS)	CRS	double	80000	80000	0.0137869	0.940022	11.2803
mm_sub(CRS,CRS,CRS)	CRS	double	90000	90000	0.0155424	0.938078	11.2569
mm_sub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0174254	0.929675	11.1561
