func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(CRS)	CRS	float	10000	10000	0.000404566	2.00214
m_sin(CRS)	CRS	float	20000	20000	0.000647708	2.50113
m_sin(CRS)	CRS	float	30000	30000	0.000879612	2.76258
m_sin(CRS)	CRS	float	40000	40000	0.00111987	2.8932
m_sin(CRS)	CRS	float	50000	50000	0.00134904	3.00214
m_sin(CRS)	CRS	float	60000	60000	0.00138121	3.51865
m_sin(CRS)	CRS	float	70000	70000	0.00173891	3.26065
m_sin(CRS)	CRS	float	80000	80000	0.00160518	4.03694
m_sin(CRS)	CRS	float	90000	90000	0.00177183	4.11438
m_sin(CRS)	CRS	float	100000	100000	0.00194136	4.17233
m_sin(CRS)	CRS	double	10000	10000	0.000875843	0.924823
m_sin(CRS)	CRS	double	20000	20000	0.00158009	1.02526
m_sin(CRS)	CRS	double	30000	30000	0.00228583	1.06307
m_sin(CRS)	CRS	double	40000	40000	0.00296052	1.0944
m_sin(CRS)	CRS	double	50000	50000	0.00365853	1.107
m_sin(CRS)	CRS	double	60000	60000	0.00439671	1.10537
m_sin(CRS)	CRS	double	70000	70000	0.00506161	1.1202
m_sin(CRS)	CRS	double	80000	80000	0.00573268	1.13036
m_sin(CRS)	CRS	double	90000	90000	0.00644517	1.13108
m_sin(CRS)	CRS	double	100000	100000	0.00714476	1.1337
