func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(Dense,Dense)	Dense	float	1000	1000	0.00017995	5.55709	44.4567
sm_sub(Dense,Dense)	Dense	float	2000	2000	0.000540384	7.40214	59.2171
sm_sub(Dense,Dense)	Dense	float	3000	3000	0.00113926	7.89986	63.1989
sm_sub(Dense,Dense)	Dense	float	4000	4000	0.00172333	9.28437	74.275
sm_sub(Dense,Dense)	Dense	float	5000	5000	0.00251901	9.92454	79.3963
sm_sub(Dense,Dense)	Dense	float	6000	6000	0.00350933	10.2584	82.067
sm_sub(Dense,Dense)	Dense	float	7000	7000	0.00478756	10.2349	81.8789
sm_sub(Dense,Dense)	Dense	float	8000	8000	0.00618404	10.3492	82.7938
sm_sub(Dense,Dense)	Dense	float	9000	9000	0.0077914	10.3961	83.1686
sm_sub(Dense,Dense)	Dense	float	10000	10000	0.00953079	10.4923	83.9385
sm_sub(Dense,Dense)	Dense	double	1000	1000	0.000222424	4.49592	71.9348
sm_sub(Dense,Dense)	Dense	double	2000	2000	0.000709724	5.63599	90.1759
sm_sub(Dense,Dense)	Dense	double	3000	3000	0.00152233	5.91198	94.5917
sm_sub(Dense,Dense)	Dense	double	4000	4000	0.00276011	5.79688	92.7501
sm_sub(Dense,Dense)	Dense	double	5000	5000	0.00430303	5.80986	92.9578
sm_sub(Dense,Dense)	Dense	double	6000	6000	0.00609551	5.90599	94.4958
sm_sub(Dense,Dense)	Dense	double	7000	7000	0.00813536	6.02309	96.3694
sm_sub(Dense,Dense)	Dense	double	8000	8000	0.0105772	6.05077	96.8123
sm_sub(Dense,Dense)	Dense	double	9000	9000	0.0133531	6.06601	97.0562
sm_sub(Dense,Dense)	Dense	double	10000	10000	0.016466	6.07311	97.1698
