func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(Dense)	Dense	float	1000	1000	0.000426899	2.34247
m_atan(Dense)	Dense	float	2000	2000	0.0011873	3.36898
m_atan(Dense)	Dense	float	3000	3000	0.00320451	2.80854
m_atan(Dense)	Dense	float	4000	4000	0.00562094	2.8465
m_atan(Dense)	Dense	float	5000	5000	0.00877501	2.849
m_atan(Dense)	Dense	float	6000	6000	0.0125447	2.86975
m_atan(Dense)	Dense	float	7000	7000	0.0170665	2.87112
m_atan(Dense)	Dense	float	8000	8000	0.0222187	2.88045
m_atan(Dense)	Dense	float	9000	9000	0.028132	2.87928
m_atan(Dense)	Dense	float	10000	10000	0.0346929	2.88243
m_atan(Dense)	Dense	double	1000	1000	0.000603726	1.65638
m_atan(Dense)	Dense	double	2000	2000	0.00289939	1.3796
m_atan(Dense)	Dense	double	3000	3000	0.00638815	1.40886
m_atan(Dense)	Dense	double	4000	4000	0.011291	1.41705
m_atan(Dense)	Dense	double	5000	5000	0.017509	1.42784
m_atan(Dense)	Dense	double	6000	6000	0.0252665	1.42481
m_atan(Dense)	Dense	double	7000	7000	0.0347536	1.40992
m_atan(Dense)	Dense	double	8000	8000	0.0447344	1.43067
m_atan(Dense)	Dense	double	9000	9000	0.0579753	1.39715
m_atan(Dense)	Dense	double	10000	10000	0.069988	1.42882
