func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_pow(Dense,Dense)	Dense	float	1000	1000	0.000348968	2.86559	22.9247
sm_pow(Dense,Dense)	Dense	float	2000	2000	0.00162339	2.46398	19.7119
sm_pow(Dense,Dense)	Dense	float	3000	3000	0.00355108	2.53444	20.2755
sm_pow(Dense,Dense)	Dense	float	4000	4000	0.00665726	2.40339	19.2271
sm_pow(Dense,Dense)	Dense	float	5000	5000	0.00987749	2.53101	20.2481
sm_pow(Dense,Dense)	Dense	float	6000	6000	0.0146504	2.45727	19.6581
sm_pow(Dense,Dense)	Dense	float	7000	7000	0.0191196	2.56282	20.5026
sm_pow(Dense,Dense)	Dense	float	8000	8000	0.0251842	2.54128	20.3302
sm_pow(Dense,Dense)	Dense	float	9000	9000	0.0316008	2.56323	20.5058
sm_pow(Dense,Dense)	Dense	float	10000	10000	0.0393261	2.54284	20.3427
sm_pow(Dense,Dense)	Dense	double	1000	1000	0.000696679	1.43538	22.9661
sm_pow(Dense,Dense)	Dense	double	2000	2000	0.00319437	1.2522	20.0352
sm_pow(Dense,Dense)	Dense	double	3000	3000	0.00716332	1.2564	20.1024
sm_pow(Dense,Dense)	Dense	double	4000	4000	0.0126467	1.26516	20.2425
sm_pow(Dense,Dense)	Dense	double	5000	5000	0.0197157	1.26802	20.2884
sm_pow(Dense,Dense)	Dense	double	6000	6000	0.028437	1.26596	20.2553
sm_pow(Dense,Dense)	Dense	double	7000	7000	0.0381785	1.28344	20.5351
sm_pow(Dense,Dense)	Dense	double	8000	8000	0.0504598	1.26834	20.2934
sm_pow(Dense,Dense)	Dense	double	9000	9000	0.0629666	1.2864	20.5823
sm_pow(Dense,Dense)	Dense	double	10000	10000	0.0786638	1.27123	20.3397
