func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	1000	1000	0.00113544	0.071338	0.570704
mscal(CRS)	CRS	float	2000	2000	0.00136941	0.118299	0.946391
mscal(CRS)	CRS	float	4000	4000	0.00180247	0.179753	1.43803
mscal(CRS)	CRS	float	8000	8000	0.00265494	0.244073	1.95258
mscal(CRS)	CRS	float	16000	16000	0.00412687	0.314039	2.51231
mscal(CRS)	CRS	float	32000	32000	0.00655865	0.395203	3.16163
mscal(CRS)	CRS	float	64000	64000	0.0123841	0.4186	3.3488
mscal(CRS)	CRS	double	1000	1000	0.00134871	0.0600576	0.960921
mscal(CRS)	CRS	double	2000	2000	0.00124809	0.129799	2.07678
mscal(CRS)	CRS	double	4000	4000	0.00172826	0.187471	2.99954
mscal(CRS)	CRS	double	8000	8000	0.00260571	0.248684	3.97895
mscal(CRS)	CRS	double	16000	16000	0.0043529	0.297733	4.76373
mscal(CRS)	CRS	double	32000	32000	0.00769132	0.337003	5.39205
mscal(CRS)	CRS	double	64000	64000	0.0146728	0.353306	5.6529
