func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	vector	float	1000	2.28581e-05	0.0874963	0.349985
sv_mul	vector	float	2000	1.82545e-05	0.219124	0.876496
sv_mul	vector	float	4000	2.14007e-05	0.37382	1.49528
sv_mul	vector	float	8000	2.41302e-05	0.66307	2.65228
sv_mul	vector	float	16000	3.25802e-05	0.982192	3.92877
sv_mul	vector	float	32000	4.91132e-05	1.30311	5.21245
sv_mul	vector	float	64000	8.47951e-05	1.50952	6.03808
sv_mul	vector	float	128000	0.000136379	1.87712	7.50849
sv_mul	vector	float	256000	0.000241933	2.11629	8.46514
sv_mul	vector	float	512000	0.000476801	2.14765	8.59059
sv_mul	vector	float	1024000	0.000819413	2.49935	9.9974
sv_mul	vector	float	2048000	0.00152566	2.68474	10.739
sv_mul	vector	float	4096000	0.00466497	1.75607	7.02427
sv_mul	vector	float	8192000	0.0140623	1.1651	4.66041
sv_mul	vector	double	1000	1.81126e-05	0.11042	0.883363
sv_mul	vector	double	2000	2.04839e-05	0.195275	1.5622
sv_mul	vector	double	4000	2.51775e-05	0.317744	2.54195
sv_mul	vector	double	8000	2.89566e-05	0.552551	4.42041
sv_mul	vector	double	16000	4.31713e-05	0.741233	5.92987
sv_mul	vector	double	32000	6.52447e-05	0.980923	7.84738
sv_mul	vector	double	64000	9.87286e-05	1.29648	10.3719
sv_mul	vector	double	128000	0.000169515	1.51019	12.0815
sv_mul	vector	double	256000	0.000317506	1.61257	12.9006
sv_mul	vector	double	512000	0.000613121	1.67014	13.3612
sv_mul	vector	double	1024000	0.00123374	1.66	13.28
sv_mul	vector	double	2048000	0.00445166	0.920107	7.36086
sv_mul	vector	double	4096000	0.0126066	0.649817	5.19853
sv_mul	vector	double	8192000	0.0404076	0.405468	3.24375
