func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	vector	float	1000	0.000209417	0.00955034	0.0382013
sv_sub	vector	float	2000	1.6775e-05	0.23845	0.9538
sv_sub	vector	float	4000	2.09495e-05	0.381871	1.52748
sv_sub	vector	float	8000	2.36552e-05	0.676384	2.70554
sv_sub	vector	float	16000	3.2826e-05	0.974837	3.89935
sv_sub	vector	float	32000	4.70182e-05	1.36118	5.4447
sv_sub	vector	float	64000	8.43323e-05	1.51781	6.07122
sv_sub	vector	float	128000	0.000135534	1.88883	7.55532
sv_sub	vector	float	256000	0.000246397	2.07794	8.31178
sv_sub	vector	float	512000	0.000487305	2.10136	8.40542
sv_sub	vector	float	1024000	0.00106004	1.93201	7.72803
sv_sub	vector	float	2048000	0.00164146	2.49534	9.98137
sv_sub	vector	float	4096000	0.00453084	1.80805	7.23222
sv_sub	vector	float	8192000	0.0141204	1.16031	4.64123
sv_sub	vector	double	1000	1.88807e-05	0.105928	0.847426
sv_sub	vector	double	2000	2.13372e-05	0.187466	1.49973
sv_sub	vector	double	4000	2.36592e-05	0.338135	2.70508
sv_sub	vector	double	8000	3.18554e-05	0.50227	4.01816
sv_sub	vector	double	16000	4.42932e-05	0.722459	5.77967
sv_sub	vector	double	32000	6.74472e-05	0.94889	7.59112
sv_sub	vector	double	64000	0.000100845	1.26927	10.1542
sv_sub	vector	double	128000	0.000189411	1.35156	10.8125
sv_sub	vector	double	256000	0.00031611	1.61969	12.9575
sv_sub	vector	double	512000	0.000615477	1.66375	13.31
sv_sub	vector	double	1024000	0.0012491	1.63958	13.1166
sv_sub	vector	double	2048000	0.00431035	0.950271	7.60216
sv_sub	vector	double	4096000	0.0144274	0.567808	4.54246
sv_sub	vector	double	8192000	0.035957	0.455656	3.64525
