func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.0178771	111.875
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00492824	1369.66
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0102734	1557.42
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0168338	1856.38
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0267056	2022.05
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0406534	2109.29
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0610206	2097.65
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0882326	2065.56
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.12114	2063.73
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0277331	72.1161
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0878749	76.8137
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.208102	76.8855
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.405054	77.1503
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.680201	79.3883
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.08538	79.0046
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.61931	79.046
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.31125	78.8534
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.18142	78.5813
