func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	vector	float	1000	0.000518824	0.00385487	0.00770974
nrm2	vector	float	2000	0.000520104	0.00769077	0.0153815
nrm2	vector	float	4000	0.000521462	0.0153415	0.0306829
nrm2	vector	float	8000	0.000527307	0.0303428	0.0606857
nrm2	vector	float	16000	0.000523351	0.0611444	0.122289
nrm2	vector	float	32000	0.000517095	0.123768	0.247537
nrm2	vector	float	64000	0.00052649	0.24312	0.48624
nrm2	vector	float	128000	0.000522304	0.490136	0.980272
nrm2	vector	float	256000	0.000750297	0.682396	1.36479
nrm2	vector	float	512000	0.000775439	1.32054	2.64108
nrm2	vector	float	1024000	0.000786058	2.60541	5.21081
nrm2	vector	float	2048000	0.000836235	4.89815	9.79629
nrm2	vector	float	4096000	0.000924681	8.85927	17.7185
nrm2	vector	float	8192000	0.0011021	14.8661	29.7322
nrm2	vector	double	1000	0.000781222	0.00256009	0.0102404
nrm2	vector	double	2000	0.00079153	0.00505351	0.020214
nrm2	vector	double	4000	0.000807412	0.0099082	0.0396328
nrm2	vector	double	8000	0.000570184	0.0280611	0.112245
nrm2	vector	double	16000	0.000586742	0.0545385	0.218154
nrm2	vector	double	32000	0.000587117	0.109007	0.436029
nrm2	vector	double	64000	0.000586496	0.218245	0.872981
nrm2	vector	double	128000	0.000816066	0.3137	1.2548
nrm2	vector	double	256000	0.000832744	0.614835	2.45934
nrm2	vector	double	512000	0.00085818	1.19322	4.77289
nrm2	vector	double	1024000	0.000913488	2.24196	8.96783
nrm2	vector	double	2048000	0.00126836	3.22937	12.9175
nrm2	vector	double	4096000	0.00116201	7.04988	28.1995
nrm2	vector	double	8192000	0.00151124	10.8414	43.3656
