func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	vector	float	1000	3.048e-07	6.56168	39.3701
axpy	vector	float	2000	3.84e-07	10.4167	62.5
axpy	vector	float	4000	7.727e-07	10.3533	62.1198
axpy	vector	float	8000	2.0141e-06	7.94399	47.664
axpy	vector	float	16000	9.3385e-06	3.42667	20.56
axpy	vector	float	32000	1.37592e-05	4.65143	27.9086
axpy	vector	float	64000	9.8909e-06	12.9412	77.6471
axpy	vector	float	128000	1.12051e-05	22.8467	137.08
axpy	vector	float	256000	1.31349e-05	38.9801	233.881
axpy	vector	float	512000	1.74738e-05	58.602	351.612
axpy	vector	float	1024000	3.37073e-05	60.7584	364.55
axpy	vector	float	2048000	5.98264e-05	68.4648	410.789
axpy	vector	float	4096000	0.000116855	70.1037	420.622
axpy	vector	float	8192000	0.00182741	8.96569	53.7941
axpy	vector	double	1000	4.511e-07	4.43361	53.2033
axpy	vector	double	2000	8.614e-07	4.6436	55.7232
axpy	vector	double	4000	2.1754e-06	3.67748	44.1298
axpy	vector	double	8000	8.4726e-06	1.88844	22.6613
axpy	vector	double	16000	7.519e-06	4.25589	51.0706
axpy	vector	double	32000	9.291e-06	6.88839	82.6606
axpy	vector	double	64000	1.11319e-05	11.4985	137.982
axpy	vector	double	128000	1.32245e-05	19.358	232.296
axpy	vector	double	256000	1.74514e-05	29.3386	352.063
axpy	vector	double	512000	3.35022e-05	30.5652	366.782
axpy	vector	double	1024000	5.96547e-05	34.3309	411.971
axpy	vector	double	2048000	0.000121945	33.5889	403.066
axpy	vector	double	4096000	0.00533951	1.53422	18.4107
axpy	vector	double	8192000	0.0140288	1.16788	14.0146
