func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	vector	float	1000	2.86629e-05	0.104665	0.279107
xpay	vector	float	10000	3.43516e-05	0.873323	2.32886
xpay	vector	float	100000	5.4407e-05	5.51399	14.704
xpay	vector	float	1000000	0.000255704	11.7323	31.2862
xpay	vector	float	10000000	0.00151483	19.8042	52.8113
xpay	vector	float	100000000	0.0126089	23.7928	63.4474
xpay	vector	double	1000	5.63782e-05	0.0532121	0.283798
xpay	vector	double	10000	3.35117e-05	0.895209	4.77445
xpay	vector	double	100000	0.000104195	2.87921	15.3558
xpay	vector	double	1000000	0.000384586	7.8006	41.6032
xpay	vector	double	10000000	0.00263812	11.3717	60.6492
xpay	vector	double	100000000	0.024252	12.3701	65.9738
