func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asin(Dense)	Dense	float	1000	1000	0.000455616	2.19483
m_asin(Dense)	Dense	float	2000	2000	0.00122021	3.27813
m_asin(Dense)	Dense	float	3000	3000	0.00327215	2.75049
m_asin(Dense)	Dense	float	4000	4000	0.00574621	2.78444
m_asin(Dense)	Dense	float	5000	5000	0.0089225	2.80191
m_asin(Dense)	Dense	float	6000	6000	0.0127805	2.81679
m_asin(Dense)	Dense	float	7000	7000	0.0173668	2.82147
m_asin(Dense)	Dense	float	8000	8000	0.0226633	2.82395
m_asin(Dense)	Dense	float	9000	9000	0.0290051	2.79261
m_asin(Dense)	Dense	float	10000	10000	0.0353549	2.82846
m_asin(Dense)	Dense	double	1000	1000	0.000499886	2.00046
m_asin(Dense)	Dense	double	2000	2000	0.00280969	1.42364
m_asin(Dense)	Dense	double	3000	3000	0.00638323	1.40994
m_asin(Dense)	Dense	double	4000	4000	0.0110533	1.44753
m_asin(Dense)	Dense	double	5000	5000	0.017174	1.45569
m_asin(Dense)	Dense	double	6000	6000	0.0247577	1.45409
m_asin(Dense)	Dense	double	7000	7000	0.0336153	1.45767
m_asin(Dense)	Dense	double	8000	8000	0.0439429	1.45643
m_asin(Dense)	Dense	double	9000	9000	0.0555501	1.45814
m_asin(Dense)	Dense	double	10000	10000	0.0686258	1.45718
