func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sqrt(Dense)	Dense	float	1000	1000	0.000210493	4.75075
m_sqrt(Dense)	Dense	float	2000	2000	0.00127419	3.13926
m_sqrt(Dense)	Dense	float	3000	3000	0.00314434	2.86228
m_sqrt(Dense)	Dense	float	4000	4000	0.0057821	2.76716
m_sqrt(Dense)	Dense	float	5000	5000	0.00862397	2.8989
m_sqrt(Dense)	Dense	float	6000	6000	0.0123862	2.90646
m_sqrt(Dense)	Dense	float	7000	7000	0.017088	2.86752
m_sqrt(Dense)	Dense	float	8000	8000	0.0220322	2.90484
m_sqrt(Dense)	Dense	float	9000	9000	0.0279351	2.89958
m_sqrt(Dense)	Dense	float	10000	10000	0.0343023	2.91525
m_sqrt(Dense)	Dense	double	1000	1000	0.000293281	3.4097
m_sqrt(Dense)	Dense	double	2000	2000	0.00275186	1.45356
m_sqrt(Dense)	Dense	double	3000	3000	0.00616699	1.45938
m_sqrt(Dense)	Dense	double	4000	4000	0.0109152	1.46584
m_sqrt(Dense)	Dense	double	5000	5000	0.0169648	1.47364
m_sqrt(Dense)	Dense	double	6000	6000	0.0244114	1.47472
m_sqrt(Dense)	Dense	double	7000	7000	0.0333711	1.46834
m_sqrt(Dense)	Dense	double	8000	8000	0.0434526	1.47287
m_sqrt(Dense)	Dense	double	9000	9000	0.0549762	1.47337
m_sqrt(Dense)	Dense	double	10000	10000	0.0678937	1.47289
