func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(CRS)	CRS	float	10000	10000	0.000387176	2.09207
m_sinh(CRS)	CRS	float	20000	20000	0.000658325	2.46079
m_sinh(CRS)	CRS	float	30000	30000	0.000924546	2.62832
m_sinh(CRS)	CRS	float	40000	40000	0.00117408	2.75961
m_sinh(CRS)	CRS	float	50000	50000	0.00142758	2.83698
m_sinh(CRS)	CRS	float	60000	60000	0.00138128	3.51847
m_sinh(CRS)	CRS	float	70000	70000	0.00170012	3.33506
m_sinh(CRS)	CRS	float	80000	80000	0.00166352	3.89535
m_sinh(CRS)	CRS	float	90000	90000	0.0018558	3.92823
m_sinh(CRS)	CRS	float	100000	100000	0.00201268	4.02448
m_sinh(CRS)	CRS	double	10000	10000	0.00172212	0.470351
m_sinh(CRS)	CRS	double	20000	20000	0.00325312	0.497983
m_sinh(CRS)	CRS	double	30000	30000	0.00479824	0.506436
m_sinh(CRS)	CRS	double	40000	40000	0.00636256	0.509229
m_sinh(CRS)	CRS	double	50000	50000	0.00793293	0.51053
m_sinh(CRS)	CRS	double	60000	60000	0.00946453	0.513496
m_sinh(CRS)	CRS	double	70000	70000	0.0110019	0.515368
m_sinh(CRS)	CRS	double	80000	80000	0.012552	0.516254
m_sinh(CRS)	CRS	double	90000	90000	0.014075	0.517941
m_sinh(CRS)	CRS	double	100000	100000	0.0156206	0.518546
