func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(Dense,Dense,Dense)	Dense	float	1000	1000	0.000148942	6.71403	80.5684
mm_sub(Dense,Dense,Dense)	Dense	float	2000	2000	0.00215718	1.85427	22.2513
mm_sub(Dense,Dense,Dense)	Dense	float	3000	3000	0.00481773	1.8681	22.4172
mm_sub(Dense,Dense,Dense)	Dense	float	4000	4000	0.00851559	1.87891	22.5469
mm_sub(Dense,Dense,Dense)	Dense	float	5000	5000	0.0133891	1.86719	22.4063
mm_sub(Dense,Dense,Dense)	Dense	float	6000	6000	0.0192886	1.86639	22.3966
mm_sub(Dense,Dense,Dense)	Dense	float	7000	7000	0.0260321	1.88229	22.5875
mm_sub(Dense,Dense,Dense)	Dense	float	8000	8000	0.0342424	1.86903	22.4284
mm_sub(Dense,Dense,Dense)	Dense	float	9000	9000	0.0433085	1.8703	22.4436
mm_sub(Dense,Dense,Dense)	Dense	float	10000	10000	0.0545179	1.83426	22.0111
mm_sub(Dense,Dense,Dense)	Dense	double	1000	1000	0.00109232	0.915485	21.9716
mm_sub(Dense,Dense,Dense)	Dense	double	2000	2000	0.00434938	0.919671	22.0721
mm_sub(Dense,Dense,Dense)	Dense	double	3000	3000	0.00966721	0.930983	22.3436
mm_sub(Dense,Dense,Dense)	Dense	double	4000	4000	0.0171449	0.933224	22.3974
mm_sub(Dense,Dense,Dense)	Dense	double	5000	5000	0.0266719	0.937315	22.4956
mm_sub(Dense,Dense,Dense)	Dense	double	6000	6000	0.0385267	0.934418	22.426
mm_sub(Dense,Dense,Dense)	Dense	double	7000	7000	0.053434	0.917019	22.0084
mm_sub(Dense,Dense,Dense)	Dense	double	8000	8000	0.0700582	0.913526	21.9246
mm_sub(Dense,Dense,Dense)	Dense	double	9000	9000	0.0885632	0.914601	21.9504
mm_sub(Dense,Dense,Dense)	Dense	double	10000	10000	0.108915	0.918147	22.0355
