func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(Dense,Dense,Dense)	Dense	float	1000	1000	0.00019026	5.25596	63.0715
mm_add(Dense,Dense,Dense)	Dense	float	2000	2000	0.00057449	6.96269	83.5523
mm_add(Dense,Dense,Dense)	Dense	float	3000	3000	0.0012192	7.38186	88.5823
mm_add(Dense,Dense,Dense)	Dense	float	4000	4000	0.00199579	8.01687	96.2025
mm_add(Dense,Dense,Dense)	Dense	float	5000	5000	0.00322468	7.7527	93.0324
mm_add(Dense,Dense,Dense)	Dense	float	6000	6000	0.00457092	7.87588	94.5106
mm_add(Dense,Dense,Dense)	Dense	float	7000	7000	0.00640713	7.64773	91.7727
mm_add(Dense,Dense,Dense)	Dense	float	8000	8000	0.00794523	8.05514	96.6617
mm_add(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100149	8.08797	97.0557
mm_add(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123052	8.12667	97.52
mm_add(Dense,Dense,Dense)	Dense	double	1000	1000	0.000356895	2.80194	67.2466
mm_add(Dense,Dense,Dense)	Dense	double	2000	2000	0.0010259	3.89903	93.5767
mm_add(Dense,Dense,Dense)	Dense	double	3000	3000	0.00225333	3.99409	95.8581
mm_add(Dense,Dense,Dense)	Dense	double	4000	4000	0.00408761	3.91427	93.9424
mm_add(Dense,Dense,Dense)	Dense	double	5000	5000	0.00623357	4.01054	96.2531
mm_add(Dense,Dense,Dense)	Dense	double	6000	6000	0.00893079	4.031	96.744
mm_add(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120533	4.06527	97.5665
mm_add(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156525	4.08882	98.1316
mm_add(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197297	4.10548	98.5315
mm_add(Dense,Dense,Dense)	Dense	double	10000	10000	0.0243048	4.11441	98.7459
