func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(Dense)	Dense	float	1000	1000	0.000196476	5.08969
m_tanh(Dense)	Dense	float	2000	2000	0.000600954	6.65609
m_tanh(Dense)	Dense	float	3000	3000	0.00127477	7.06012
m_tanh(Dense)	Dense	float	4000	4000	0.00206854	7.73491
m_tanh(Dense)	Dense	float	5000	5000	0.00290869	8.59492
m_tanh(Dense)	Dense	float	6000	6000	0.00392408	9.17413
m_tanh(Dense)	Dense	float	7000	7000	0.00514483	9.52412
m_tanh(Dense)	Dense	float	8000	8000	0.00670008	9.55212
m_tanh(Dense)	Dense	float	9000	9000	0.00845812	9.57659
m_tanh(Dense)	Dense	float	10000	10000	0.0103795	9.63438
m_tanh(Dense)	Dense	double	1000	1000	0.000438766	2.27912
m_tanh(Dense)	Dense	double	2000	2000	0.00144423	2.76963
m_tanh(Dense)	Dense	double	3000	3000	0.00312029	2.88435
m_tanh(Dense)	Dense	double	4000	4000	0.00554609	2.88492
m_tanh(Dense)	Dense	double	5000	5000	0.00869064	2.87666
m_tanh(Dense)	Dense	double	6000	6000	0.0123865	2.90638
m_tanh(Dense)	Dense	double	7000	7000	0.0168432	2.90918
m_tanh(Dense)	Dense	double	8000	8000	0.021919	2.91984
m_tanh(Dense)	Dense	double	9000	9000	0.0276721	2.92713
m_tanh(Dense)	Dense	double	10000	10000	0.0341867	2.92512
