func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_reciprocal(CRS)	CRS	float	10000	10000	0.000415356	1.95014
m_reciprocal(CRS)	CRS	float	20000	20000	0.000723404	2.23941
m_reciprocal(CRS)	CRS	float	30000	30000	0.000981575	2.47561
m_reciprocal(CRS)	CRS	float	40000	40000	0.00124874	2.59462
m_reciprocal(CRS)	CRS	float	50000	50000	0.00151649	2.67064
m_reciprocal(CRS)	CRS	float	60000	60000	0.00165734	2.9324
m_reciprocal(CRS)	CRS	float	70000	70000	0.00191346	2.96322
m_reciprocal(CRS)	CRS	float	80000	80000	0.00203301	3.18739
m_reciprocal(CRS)	CRS	float	90000	90000	0.0022514	3.23798
m_reciprocal(CRS)	CRS	float	100000	100000	0.00253471	3.19563
m_reciprocal(CRS)	CRS	double	10000	10000	0.000481819	1.68113
m_reciprocal(CRS)	CRS	double	20000	20000	0.000819205	1.97753
m_reciprocal(CRS)	CRS	double	30000	30000	0.00115511	2.10369
m_reciprocal(CRS)	CRS	double	40000	40000	0.00148038	2.18863
m_reciprocal(CRS)	CRS	double	50000	50000	0.00180518	2.24354
m_reciprocal(CRS)	CRS	double	60000	60000	0.00210449	2.30935
m_reciprocal(CRS)	CRS	double	70000	70000	0.0024335	2.32998
m_reciprocal(CRS)	CRS	double	80000	80000	0.00273957	2.36534
m_reciprocal(CRS)	CRS	double	90000	90000	0.0030588	2.38329
m_reciprocal(CRS)	CRS	double	100000	100000	0.00339329	2.38707
