func	kind	prec	M	N	time[sec]
convert(COO,Dense)	Dense	float	1000	1000	0.00294902
convert(COO,Dense)	Dense	float	2000	2000	0.00380975
convert(COO,Dense)	Dense	float	3000	3000	0.0100867
convert(COO,Dense)	Dense	float	4000	4000	0.0168261
convert(COO,Dense)	Dense	float	5000	5000	0.0248825
convert(COO,Dense)	Dense	float	6000	6000	0.0346822
convert(COO,Dense)	Dense	float	7000	7000	0.0455475
convert(COO,Dense)	Dense	float	8000	8000	0.0585729
convert(COO,Dense)	Dense	float	9000	9000	0.0733466
convert(COO,Dense)	Dense	float	10000	10000	0.0941877
convert(COO,Dense)	Dense	double	1000	1000	0.00163431
convert(COO,Dense)	Dense	double	2000	2000	0.00700732
convert(COO,Dense)	Dense	double	3000	3000	0.0171879
convert(COO,Dense)	Dense	double	4000	4000	0.0294715
convert(COO,Dense)	Dense	double	5000	5000	0.0443467
convert(COO,Dense)	Dense	double	6000	6000	0.0629028
convert(COO,Dense)	Dense	double	7000	7000	0.0899397
convert(COO,Dense)	Dense	double	8000	8000	0.153543
convert(COO,Dense)	Dense	double	9000	9000	0.221776
convert(COO,Dense)	Dense	double	10000	10000	0.283736
