func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(Dense)	Dense	float	1000	1000	0.000497139	2.01151
m_tan(Dense)	Dense	float	2000	2000	0.00155595	2.57078
m_tan(Dense)	Dense	float	3000	3000	0.00331729	2.71306
m_tan(Dense)	Dense	float	4000	4000	0.00582126	2.74854
m_tan(Dense)	Dense	float	5000	5000	0.00903341	2.7675
m_tan(Dense)	Dense	float	6000	6000	0.0128559	2.80028
m_tan(Dense)	Dense	float	7000	7000	0.0174313	2.81103
m_tan(Dense)	Dense	float	8000	8000	0.0227163	2.81736
m_tan(Dense)	Dense	float	9000	9000	0.0286769	2.82457
m_tan(Dense)	Dense	float	10000	10000	0.0351764	2.84281
m_tan(Dense)	Dense	double	1000	1000	0.00065903	1.51738
m_tan(Dense)	Dense	double	2000	2000	0.00294233	1.35947
m_tan(Dense)	Dense	double	3000	3000	0.0064525	1.39481
m_tan(Dense)	Dense	double	4000	4000	0.0113715	1.40702
m_tan(Dense)	Dense	double	5000	5000	0.0176491	1.4165
m_tan(Dense)	Dense	double	6000	6000	0.0252323	1.42674
m_tan(Dense)	Dense	double	7000	7000	0.0343192	1.42777
m_tan(Dense)	Dense	double	8000	8000	0.0447297	1.43082
m_tan(Dense)	Dense	double	9000	9000	0.0564671	1.43446
m_tan(Dense)	Dense	double	10000	10000	0.0702018	1.42446
