func	kind	prec	M	N	time[sec]
convert(COO,CRS)	CRS	float	10000	10000	0.00342131
convert(COO,CRS)	CRS	float	20000	20000	0.00569622
convert(COO,CRS)	CRS	float	30000	30000	0.00883623
convert(COO,CRS)	CRS	float	40000	40000	0.0115756
convert(COO,CRS)	CRS	float	50000	50000	0.0144076
convert(COO,CRS)	CRS	float	60000	60000	0.0174062
convert(COO,CRS)	CRS	float	70000	70000	0.0202077
convert(COO,CRS)	CRS	float	80000	80000	0.0227481
convert(COO,CRS)	CRS	float	90000	90000	0.0217987
convert(COO,CRS)	CRS	float	100000	100000	0.0242005
convert(COO,CRS)	CRS	double	10000	10000	0.00321112
convert(COO,CRS)	CRS	double	20000	20000	0.00629581
convert(COO,CRS)	CRS	double	30000	30000	0.0111198
convert(COO,CRS)	CRS	double	40000	40000	0.0152218
convert(COO,CRS)	CRS	double	50000	50000	0.0163503
convert(COO,CRS)	CRS	double	60000	60000	0.0210351
convert(COO,CRS)	CRS	double	70000	70000	0.0242299
convert(COO,CRS)	CRS	double	80000	80000	0.0276616
convert(COO,CRS)	CRS	double	90000	90000	0.031548
convert(COO,CRS)	CRS	double	100000	100000	0.0482949
