func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.000111758	17.8958
matvec(Dense)	Dense	float	2000	2000	0.000406818	19.6648
matvec(Dense)	Dense	float	3000	3000	0.00118193	15.2293
matvec(Dense)	Dense	float	4000	4000	0.0018997	16.8448
matvec(Dense)	Dense	float	5000	5000	0.00393144	12.718
matvec(Dense)	Dense	float	6000	6000	0.00508782	14.1514
matvec(Dense)	Dense	float	7000	7000	0.00731915	13.3895
matvec(Dense)	Dense	float	8000	8000	0.008103	15.7966
matvec(Dense)	Dense	float	9000	9000	0.0122427	13.2324
matvec(Dense)	Dense	float	10000	10000	0.0145922	13.7059
matvec(Dense)	Dense	double	1000	1000	4.37069e-05	45.7594
matvec(Dense)	Dense	double	2000	2000	0.000976759	8.19036
matvec(Dense)	Dense	double	3000	3000	0.00224469	8.01893
matvec(Dense)	Dense	double	4000	4000	0.00406638	7.86941
matvec(Dense)	Dense	double	5000	5000	0.00648813	7.70638
matvec(Dense)	Dense	double	6000	6000	0.00945684	7.61354
matvec(Dense)	Dense	double	7000	7000	0.0131262	7.46597
matvec(Dense)	Dense	double	8000	8000	0.0168476	7.59753
matvec(Dense)	Dense	double	9000	9000	0.0213926	7.5727
matvec(Dense)	Dense	double	10000	10000	0.0265171	7.54229
