func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	0.00184048	0.00108668	0.0043467
sv_div	float	2000	0.00183825	0.00217598	0.00870393
sv_div	float	4000	0.00185719	0.00430757	0.0172303
sv_div	float	8000	0.0018982	0.00842903	0.0337161
sv_div	float	16000	0.00199609	0.0160314	0.0641254
sv_div	float	32000	0.00234356	0.0273089	0.109235
sv_div	float	64000	0.00277743	0.0460858	0.184343
sv_div	float	128000	0.00388986	0.0658122	0.263249
sv_div	float	256000	0.00509449	0.100501	0.402003
sv_div	float	512000	0.00829373	0.123467	0.493867
sv_div	float	1024000	0.0137558	0.148883	0.59553
sv_div	float	2048000	0.0245817	0.166628	0.666511
sv_div	float	4096000	0.046963	0.174435	0.697741
sv_div	float	8192000	0.092491	0.177142	0.708566
sv_div	float	16384000	0.183383	0.178686	0.714745
sv_div	float	32768000	0.364968	0.179567	0.718266
