func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	0.00184768	0.00108244	0.00432975
sv_add	float	2000	0.00184936	0.00216291	0.00865164
sv_add	float	4000	0.00185227	0.00431902	0.0172761
sv_add	float	8000	0.00190753	0.0083878	0.0335512
sv_add	float	16000	0.0019513	0.0163993	0.0655972
sv_add	float	32000	0.00226666	0.0282354	0.112942
sv_add	float	64000	0.00261201	0.0490045	0.196018
sv_add	float	128000	0.00363412	0.0704434	0.281774
sv_add	float	256000	0.00444768	0.115116	0.460465
sv_add	float	512000	0.00690347	0.148331	0.593325
sv_add	float	1024000	0.0117598	0.174153	0.69661
sv_add	float	2048000	0.020744	0.197455	0.78982
sv_add	float	4096000	0.0394434	0.20769	0.830761
sv_add	float	8192000	0.0804049	0.203769	0.815074
sv_add	float	16384000	0.155134	0.211224	0.844898
sv_add	float	32768000	0.303908	0.215644	0.862577
