func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	1.62356e-05	0.123186	0.739117
vv_div	float	2000	1.71219e-05	0.233619	1.40171
vv_div	float	4000	1.93052e-05	0.414396	2.48638
vv_div	float	8000	2.29569e-05	0.696958	4.18175
vv_div	float	16000	3.19266e-05	1.0023	6.01379
vv_div	float	32000	4.83224e-05	1.32444	7.94663
vv_div	float	64000	8.82277e-05	1.45079	8.70475
vv_div	float	128000	0.0001444	1.77285	10.6371
vv_div	float	256000	0.000259251	1.97492	11.8495
vv_div	float	512000	0.000508744	2.0128	12.0768
vv_div	float	1024000	0.000908719	2.25372	13.5223
vv_div	float	2048000	0.00172422	2.37557	14.2534
vv_div	float	4096000	0.00719651	1.13833	6.82998
vv_div	float	8192000	0.0175057	0.935922	5.61553
vv_div	float	16384000	0.0502912	0.651565	3.90939
vv_div	float	32768000	0.0817583	0.801582	4.80949
vv_div	float	65536000	0.185902	0.70506	4.23036
vv_div	double	1000	1.87841e-05	0.106473	1.27768
vv_div	double	2000	2.01296e-05	0.198712	2.38455
vv_div	double	4000	2.22395e-05	0.35972	4.31664
vv_div	double	8000	3.17264e-05	0.504312	6.05174
vv_div	double	16000	5.23443e-05	0.611337	7.33604
vv_div	double	32000	8.17831e-05	0.782558	9.39069
vv_div	double	64000	0.000126071	1.0153	12.1836
vv_div	double	128000	0.000230935	1.10854	13.3025
vv_div	double	256000	0.000407568	1.25623	15.0748
vv_div	double	512000	0.000761575	1.34458	16.135
vv_div	double	1024000	0.00153291	1.33602	16.0323
vv_div	double	2048000	0.0067769	0.604406	7.25288
vv_div	double	4096000	0.0197669	0.414431	4.97317
vv_div	double	8192000	0.0528065	0.310265	3.72318
vv_div	double	16384000	0.104169	0.314565	3.77478
vv_div	double	32768000	0.167852	0.390439	4.68527
vv_div	double	65536000	0.334227	0.392164	4.70597
