func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	7.1847e-06	0.417554	1.11348
xpay	float	2000	7.6171e-06	0.787701	2.10054
xpay	float	4000	7.6993e-06	1.55858	4.15622
xpay	float	8000	7.7119e-06	3.11207	8.29886
xpay	float	16000	7.2482e-06	6.62233	17.6596
xpay	float	32000	7.8474e-06	12.2334	32.6223
xpay	float	64000	2.17226e-05	8.83872	23.5699
xpay	float	128000	9.8465e-06	38.9986	103.996
xpay	float	256000	1.19126e-05	64.4696	171.919
xpay	float	512000	1.63172e-05	94.1338	251.023
xpay	float	1024000	3.40161e-05	90.3102	240.827
xpay	float	2048000	6.13148e-05	100.204	267.211
xpay	float	4096000	0.000118223	103.939	277.171
xpay	float	8192000	0.0016671	14.7418	39.3113
xpay	float	16384000	0.0139731	3.51762	9.38033
xpay	float	32768000	0.0156777	6.27029	16.7208
xpay	float	65536000	0.0148044	13.2804	35.4143
xpay	double	1000	7.6368e-06	0.392835	2.09512
xpay	double	2000	7.28e-06	0.824176	4.3956
xpay	double	4000	7.0061e-06	1.71279	9.1349
xpay	double	8000	7.3837e-06	3.2504	17.3355
xpay	double	16000	7.7329e-06	6.20724	33.1053
xpay	double	32000	8.4885e-06	11.3094	60.3169
xpay	double	64000	9.4504e-06	20.3166	108.355
xpay	double	128000	1.56208e-05	24.5826	131.107
xpay	double	256000	1.93581e-05	39.6733	211.591
xpay	double	512000	3.71526e-05	41.343	220.496
xpay	double	1024000	6.34677e-05	48.4026	258.147
xpay	double	2048000	0.000203405	30.2058	161.097
xpay	double	4096000	0.0051634	2.37982	12.6924
xpay	double	8192000	0.0141763	1.7336	9.24585
xpay	double	16384000	0.0262043	1.87572	10.0039
xpay	double	32768000	0.0582326	1.68813	9.00335
xpay	double	65536000	0.042922	4.58059	24.4298
