func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	0.000249313	0.00401102	0.0320881
scal	float	2000	0.000283387	0.00705748	0.0564598
scal	float	4000	0.000322568	0.0124005	0.099204
scal	float	8000	0.000310103	0.0257979	0.206383
scal	float	16000	0.000316134	0.0506114	0.404891
scal	float	32000	0.000314691	0.101687	0.813496
scal	float	64000	0.000331014	0.193345	1.54676
scal	float	128000	0.000309609	0.413425	3.3074
scal	float	256000	0.000294072	0.870534	6.96427
scal	float	512000	0.000295294	1.73387	13.8709
scal	float	1024000	0.000382696	2.67575	21.406
scal	float	2048000	0.0004328	4.73198	37.8558
scal	float	4096000	0.000590704	6.9341	55.4728
scal	float	8192000	0.000941084	8.70485	69.6388
scal	float	16384000	0.0016096	10.1789	81.4312
scal	float	32768000	0.00294935	11.1102	88.882
scal	float	65536000	0.00562643	11.6479	93.1831
scal	double	1000	0.00032072	0.00311798	0.0498877
scal	double	2000	0.000344702	0.00580211	0.0928338
scal	double	4000	0.000326333	0.0122574	0.196119
scal	double	8000	0.000333995	0.0239525	0.38324
scal	double	16000	0.000335551	0.0476827	0.762923
scal	double	32000	0.000342162	0.0935229	1.49637
scal	double	64000	0.000329248	0.194382	3.11011
scal	double	128000	0.000302864	0.422632	6.76211
scal	double	256000	0.000958942	0.266961	4.27137
scal	double	512000	0.000379691	1.34846	21.5754
scal	double	1024000	0.000451658	2.2672	36.2753
scal	double	2048000	0.000612681	3.34269	53.483
scal	double	4096000	0.00093425	4.38426	70.1482
scal	double	8192000	0.00160791	5.09482	81.5172
scal	double	16384000	0.00293551	5.58132	89.3011
