func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_minus	float	1000	0.00182902	0.000546742	0.00437394
v_minus	float	2000	0.00183449	0.00109022	0.00872177
v_minus	float	4000	0.00185686	0.00215417	0.0172334
v_minus	float	8000	0.00188506	0.00424389	0.0339511
v_minus	float	16000	0.00192367	0.00831744	0.0665395
v_minus	float	32000	0.00221372	0.0144553	0.115642
v_minus	float	64000	0.00250062	0.0255936	0.204749
v_minus	float	128000	0.00318474	0.0401917	0.321534
v_minus	float	256000	0.00404994	0.0632108	0.505687
v_minus	float	512000	0.00619573	0.0826375	0.6611
v_minus	float	1024000	0.0101717	0.100671	0.80537
v_minus	float	2048000	0.0180352	0.113556	0.908446
v_minus	float	4096000	0.0338306	0.121074	0.968591
v_minus	float	8192000	0.067189	0.121925	0.975398
v_minus	float	16384000	0.130983	0.125085	1.00068
v_minus	float	32768000	0.257348	0.127329	1.01863
