func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	0.00183331	0.00109093	0.0043637
sv_mul	float	2000	0.00185753	0.0021534	0.00861361
sv_mul	float	4000	0.00186185	0.00429681	0.0171872
sv_mul	float	8000	0.00189238	0.00845498	0.0338199
sv_mul	float	16000	0.00195179	0.0163952	0.0655808
sv_mul	float	32000	0.0022534	0.0284015	0.113606
sv_mul	float	64000	0.00259634	0.0493002	0.197201
sv_mul	float	128000	0.00358978	0.0713135	0.285254
sv_mul	float	256000	0.00443825	0.115361	0.461443
sv_mul	float	512000	0.0069574	0.147181	0.588726
sv_mul	float	1024000	0.0119878	0.17084	0.683359
sv_mul	float	2048000	0.0208075	0.196852	0.787408
sv_mul	float	4096000	0.0394521	0.207644	0.830578
sv_mul	float	8192000	0.0802952	0.204047	0.816188
sv_mul	float	16384000	0.155041	0.211351	0.845403
sv_mul	float	32768000	0.303388	0.216014	0.864055
