func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	float	1000	7.5388e-06	0.265294	1.59177
axpyz	float	2000	7.2704e-06	0.550176	3.30106
axpyz	float	4000	7.4126e-06	1.07924	6.47546
axpyz	float	8000	7.7035e-06	2.07698	12.4619
axpyz	float	16000	7.6033e-06	4.2087	25.2522
axpyz	float	32000	7.9905e-06	8.00951	48.0571
axpyz	float	64000	9.3288e-06	13.721	82.3257
axpyz	float	128000	1.0367e-05	24.6937	148.162
axpyz	float	256000	1.2517e-05	40.9044	245.426
axpyz	float	512000	2.2511e-05	45.4889	272.933
axpyz	float	1024000	4.20249e-05	48.733	292.398
axpyz	float	2048000	7.72553e-05	53.019	318.114
axpyz	float	4096000	0.00123527	6.63173	39.7904
axpyz	float	8192000	0.00952552	1.72001	10.3201
axpyz	float	16384000	0.00810325	4.04381	24.2628
axpyz	float	32768000	0.0154529	4.24101	25.446
axpyz	float	65536000	0.0362143	3.61934	21.7161
axpyz	double	1000	7.3697e-06	0.271381	3.25658
axpyz	double	2000	8.1755e-06	0.489267	5.8712
axpyz	double	4000	7.9118e-06	1.01115	12.1338
axpyz	double	8000	7.6103e-06	2.10241	25.229
axpyz	double	16000	8.1812e-06	3.91141	46.9369
axpyz	double	32000	8.7998e-06	7.27289	87.2747
axpyz	double	64000	1.07468e-05	11.9105	142.926
axpyz	double	128000	1.28342e-05	19.9467	239.36
axpyz	double	256000	2.23369e-05	22.9217	275.061
axpyz	double	512000	4.419e-05	23.1727	278.072
axpyz	double	1024000	0.00010475	19.5512	234.615
axpyz	double	2048000	0.00234053	1.75003	21.0004
axpyz	double	4096000	0.00959183	0.85406	10.2487
axpyz	double	8192000	0.014056	1.16562	13.9875
axpyz	double	16384000	0.0319954	1.02415	12.2898
axpyz	double	32768000	0.0258746	2.53283	30.3939
axpyz	double	65536000	0.125058	1.04809	12.5771
