func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpy	float	1000	3.212e-07	6.22665	37.3599
axpy	float	2000	3.729e-07	10.7267	64.3604
axpy	float	4000	7.523e-07	10.6341	63.8043
axpy	float	8000	2.124e-06	7.53296	45.1977
axpy	float	16000	6.2749e-06	5.09968	30.5981
axpy	float	32000	8.0782e-06	7.92256	47.5353
axpy	float	64000	9.4681e-06	13.5191	81.1145
axpy	float	128000	1.02865e-05	24.887	149.322
axpy	float	256000	1.26025e-05	40.6269	243.761
axpy	float	512000	1.82978e-05	55.963	335.778
axpy	float	1024000	3.32029e-05	61.6814	370.088
axpy	float	2048000	5.89259e-05	69.511	417.066
axpy	float	4096000	0.000117508	69.7144	418.286
axpy	float	8192000	0.00519657	3.15285	18.9171
axpy	float	16384000	0.00765303	4.2817	25.6902
axpy	float	32768000	0.00740035	8.85579	53.1348
axpy	float	65536000	0.014774	8.8718	53.2308
axpy	double	1000	6.819e-07	2.93298	35.1958
axpy	double	2000	1.1511e-06	3.47494	41.6992
axpy	double	4000	2.2201e-06	3.60344	43.2413
axpy	double	8000	8.778e-06	1.82274	21.8729
axpy	double	16000	9.8903e-06	3.23549	38.8259
axpy	double	32000	9.5807e-06	6.6801	80.1612
axpy	double	64000	1.09036e-05	11.7392	140.871
axpy	double	128000	1.33222e-05	19.216	230.593
axpy	double	256000	1.89901e-05	26.9614	323.537
axpy	double	512000	3.37759e-05	30.3175	363.81
axpy	double	1024000	6.12393e-05	33.4426	401.311
axpy	double	2048000	0.000129943	31.5214	378.257
axpy	double	4096000	0.00521385	1.5712	18.8544
axpy	double	8192000	0.00852162	1.92264	23.0717
axpy	double	16384000	0.0115023	2.84883	34.186
axpy	double	32768000	0.0436755	1.50052	18.0063
axpy	double	65536000	0.0709812	1.84657	22.1589
