func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	0.000519323	0.00385117	0.00770234
nrm2	float	2000	0.00051687	0.00773888	0.0154778
nrm2	float	4000	0.000524225	0.0152606	0.0305212
nrm2	float	8000	0.000531481	0.0301045	0.0602091
nrm2	float	16000	0.000525264	0.0609217	0.121843
nrm2	float	32000	0.000524616	0.121994	0.243988
nrm2	float	64000	0.000521069	0.245649	0.491298
nrm2	float	128000	0.000521521	0.490872	0.981745
nrm2	float	256000	0.000756799	0.676533	1.35307
nrm2	float	512000	0.000775	1.32129	2.64258
nrm2	float	1024000	0.000785361	2.60772	5.21544
nrm2	float	2048000	0.000843121	4.85814	9.71628
nrm2	float	4096000	0.000926813	8.8389	17.6778
nrm2	float	8192000	0.00110232	14.8632	29.7264
nrm2	float	16384000	0.00144972	22.6031	45.2061
nrm2	float	32768000	0.00215864	30.3598	60.7196
nrm2	float	65536000	0.00348525	37.6076	75.2152
nrm2	double	1000	0.00105198	0.00190118	0.00760472
nrm2	double	2000	0.000715037	0.00559412	0.0223765
nrm2	double	4000	0.000734745	0.0108881	0.0435525
nrm2	double	8000	0.000529017	0.0302448	0.120979
nrm2	double	16000	0.000538435	0.0594315	0.237726
nrm2	double	32000	0.000535208	0.11958	0.478319
nrm2	double	64000	0.000539741	0.237151	0.948602
nrm2	double	128000	0.000749811	0.341419	1.36568
nrm2	double	256000	0.000764674	0.669566	2.67826
nrm2	double	512000	0.000776722	1.31836	5.27344
nrm2	double	1024000	0.000812016	2.52212	10.0885
nrm2	double	2048000	0.000901005	4.54604	18.1841
nrm2	double	4096000	0.00106187	7.71471	30.8589
nrm2	double	8192000	0.00140426	11.6674	46.6695
nrm2	double	16384000	0.00207952	15.7575	63.0299
nrm2	double	32768000	0.00336206	19.4928	77.9713
nrm2	double	65536000	0.00601493	21.7911	87.1645
