func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	vector	float	1000	7.443e-06	0.268709	1.61225
axpyz	vector	float	2000	6.6606e-06	0.600546	3.60328
axpyz	vector	float	4000	6.7808e-06	1.1798	7.07881
axpyz	vector	float	8000	7.513e-06	2.12964	12.7779
axpyz	vector	float	16000	7.3522e-06	4.35244	26.1146
axpyz	vector	float	32000	7.3939e-06	8.65578	51.9347
axpyz	vector	float	64000	8.8452e-06	14.4711	86.8268
axpyz	vector	float	128000	1.02884e-05	24.8824	149.294
axpyz	vector	float	256000	1.28304e-05	39.9052	239.431
axpyz	vector	float	512000	4.72919e-05	21.6528	129.917
axpyz	vector	float	1024000	4.20369e-05	48.7191	292.315
axpyz	vector	float	2048000	7.68291e-05	53.3131	319.879
axpyz	vector	float	4096000	0.00140183	5.84381	35.0629
axpyz	vector	float	8192000	0.00956379	1.71313	10.2788
axpyz	vector	double	1000	6.8746e-06	0.290926	3.49111
axpyz	vector	double	2000	7.0085e-06	0.570736	6.84883
axpyz	vector	double	4000	6.6257e-06	1.20742	14.489
axpyz	vector	double	8000	7.228e-06	2.21361	26.5634
axpyz	vector	double	16000	7.4161e-06	4.31494	51.7792
axpyz	vector	double	32000	8.0655e-06	7.93503	95.2204
axpyz	vector	double	64000	1.03387e-05	12.3807	148.568
axpyz	vector	double	128000	1.29796e-05	19.7233	236.679
axpyz	vector	double	256000	2.24998e-05	22.7558	273.069
axpyz	vector	double	512000	4.10698e-05	24.9332	299.198
axpyz	vector	double	1024000	8.29642e-05	24.6853	296.224
axpyz	vector	double	2048000	0.00114095	3.58999	43.0799
axpyz	vector	double	4096000	0.00923251	0.8873	10.6476
axpyz	vector	double	8192000	0.010533	1.55549	18.6658
