func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.0186889	107.016
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00460623	1465.41
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0102447	1561.79
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0170387	1834.06
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0258025	2092.82
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0409856	2092.2
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.060188	2126.67
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0880447	2069.97
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.121262	2061.66
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0274175	72.9461
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0874261	77.208
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.20691	77.3282
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.402495	77.6407
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.675769	79.909
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.07806	79.5407
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.60828	79.5881
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.29537	79.399
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.16219	79.0592
