func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	Dense	float	1000	1000	0.000190501	5.24933	62.9919
matadd(Dense,Dense,Dense)	Dense	float	2000	2000	0.000574912	6.95759	83.491
matadd(Dense,Dense,Dense)	Dense	float	3000	3000	0.00123219	7.30409	87.6491
matadd(Dense,Dense,Dense)	Dense	float	4000	4000	0.00199932	8.00271	96.0325
matadd(Dense,Dense,Dense)	Dense	float	5000	5000	0.00323634	7.72477	92.6972
matadd(Dense,Dense,Dense)	Dense	float	6000	6000	0.00457251	7.87313	94.4776
matadd(Dense,Dense,Dense)	Dense	float	7000	7000	0.00615419	7.96206	95.5447
matadd(Dense,Dense,Dense)	Dense	float	8000	8000	0.00796469	8.03546	96.4256
matadd(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100095	8.09232	97.1078
matadd(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123043	8.12726	97.5271
matadd(Dense,Dense,Dense)	Dense	double	1000	1000	0.000302576	3.30495	79.3188
matadd(Dense,Dense,Dense)	Dense	double	2000	2000	0.0010264	3.89712	93.531
matadd(Dense,Dense,Dense)	Dense	double	3000	3000	0.00227082	3.96332	95.1197
matadd(Dense,Dense,Dense)	Dense	double	4000	4000	0.00407161	3.92965	94.3116
matadd(Dense,Dense,Dense)	Dense	double	5000	5000	0.00624748	4.00161	96.0387
matadd(Dense,Dense,Dense)	Dense	double	6000	6000	0.00889524	4.04711	97.1306
matadd(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120241	4.07513	97.8032
matadd(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156121	4.09937	98.3849
matadd(Dense,Dense,Dense)	Dense	double	9000	9000	0.0197389	4.10357	98.4856
matadd(Dense,Dense,Dense)	Dense	double	10000	10000	0.024301	4.11505	98.7613
