func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(Dense,Dense,Dense)	Dense	float	1000	1000	0.000155127	6.44633	77.356
mm_sub(Dense,Dense,Dense)	Dense	float	2000	2000	0.00213469	1.87381	22.4857
mm_sub(Dense,Dense,Dense)	Dense	float	3000	3000	0.00473182	1.90202	22.8242
mm_sub(Dense,Dense,Dense)	Dense	float	4000	4000	0.00837221	1.91108	22.933
mm_sub(Dense,Dense,Dense)	Dense	float	5000	5000	0.013145	1.90186	22.8224
mm_sub(Dense,Dense,Dense)	Dense	float	6000	6000	0.0189295	1.9018	22.8216
mm_sub(Dense,Dense,Dense)	Dense	float	7000	7000	0.025546	1.91811	23.0173
mm_sub(Dense,Dense,Dense)	Dense	float	8000	8000	0.033625	1.90334	22.8401
mm_sub(Dense,Dense,Dense)	Dense	float	9000	9000	0.0419272	1.93192	23.1831
mm_sub(Dense,Dense,Dense)	Dense	float	10000	10000	0.0563273	1.77534	21.304
mm_sub(Dense,Dense,Dense)	Dense	double	1000	1000	0.00107201	0.932826	22.3878
mm_sub(Dense,Dense,Dense)	Dense	double	2000	2000	0.00422461	0.946834	22.724
mm_sub(Dense,Dense,Dense)	Dense	double	3000	3000	0.00948599	0.948767	22.7704
mm_sub(Dense,Dense,Dense)	Dense	double	4000	4000	0.0168333	0.950497	22.8119
mm_sub(Dense,Dense,Dense)	Dense	double	5000	5000	0.0261859	0.954712	22.9131
mm_sub(Dense,Dense,Dense)	Dense	double	6000	6000	0.0378198	0.951884	22.8452
mm_sub(Dense,Dense,Dense)	Dense	double	7000	7000	0.0510957	0.958985	23.0156
mm_sub(Dense,Dense,Dense)	Dense	double	8000	8000	0.0671429	0.953192	22.8766
mm_sub(Dense,Dense,Dense)	Dense	double	9000	9000	0.0839589	0.964757	23.1542
mm_sub(Dense,Dense,Dense)	Dense	double	10000	10000	0.105128	0.951225	22.8294
