func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_add(Dense,Dense)	Dense	float	1000	1000	0.000180542	5.53887	44.311
sm_add(Dense,Dense)	Dense	float	2000	2000	0.00054039	7.40206	59.2165
sm_add(Dense,Dense)	Dense	float	3000	3000	0.00113925	7.89992	63.1994
sm_add(Dense,Dense)	Dense	float	4000	4000	0.00168136	9.51611	76.1289
sm_add(Dense,Dense)	Dense	float	5000	5000	0.00244863	10.2098	81.6782
sm_add(Dense,Dense)	Dense	float	6000	6000	0.00348736	10.323	82.5839
sm_add(Dense,Dense)	Dense	float	7000	7000	0.0047577	10.2991	82.3927
sm_add(Dense,Dense)	Dense	float	8000	8000	0.0064449	9.93033	79.4426
sm_add(Dense,Dense)	Dense	float	9000	9000	0.0077985	10.3866	83.0929
sm_add(Dense,Dense)	Dense	float	10000	10000	0.00953591	10.4867	83.8934
sm_add(Dense,Dense)	Dense	double	1000	1000	0.000266552	3.75162	60.0259
sm_add(Dense,Dense)	Dense	double	2000	2000	0.000744234	5.37465	85.9944
sm_add(Dense,Dense)	Dense	double	3000	3000	0.00152297	5.90952	94.5523
sm_add(Dense,Dense)	Dense	double	4000	4000	0.00277219	5.7716	92.3456
sm_add(Dense,Dense)	Dense	double	5000	5000	0.00420954	5.93889	95.0222
sm_add(Dense,Dense)	Dense	double	6000	6000	0.00599379	6.00621	96.0994
sm_add(Dense,Dense)	Dense	double	7000	7000	0.00809895	6.05016	96.8026
sm_add(Dense,Dense)	Dense	double	8000	8000	0.0105301	6.0778	97.2448
sm_add(Dense,Dense)	Dense	double	9000	9000	0.013285	6.09712	97.5539
sm_add(Dense,Dense)	Dense	double	10000	10000	0.0164599	6.07538	97.2061
