func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	CRS	float	10000	10000	0.000284516	2.84694
m_tanh(CRS)	CRS	float	20000	20000	0.000507816	3.19013
m_tanh(CRS)	CRS	float	30000	30000	0.000728226	3.33688
m_tanh(CRS)	CRS	float	40000	40000	0.000950317	3.40939
m_tanh(CRS)	CRS	float	50000	50000	0.00117465	3.44783
m_tanh(CRS)	CRS	float	60000	60000	0.00144529	3.36265
m_tanh(CRS)	CRS	float	70000	70000	0.00143149	3.96089
m_tanh(CRS)	CRS	float	80000	80000	0.00143209	4.52484
m_tanh(CRS)	CRS	float	90000	90000	0.00160113	4.55303
m_tanh(CRS)	CRS	float	100000	100000	0.0017352	4.66806
m_tanh(CRS)	CRS	double	10000	10000	0.000671132	1.20692
m_tanh(CRS)	CRS	double	20000	20000	0.00128392	1.26176
m_tanh(CRS)	CRS	double	30000	30000	0.0018944	1.28273
m_tanh(CRS)	CRS	double	40000	40000	0.00250624	1.29277
m_tanh(CRS)	CRS	double	50000	50000	0.00311853	1.29869
m_tanh(CRS)	CRS	double	60000	60000	0.00373018	1.30288
m_tanh(CRS)	CRS	double	70000	70000	0.00438338	1.29352
m_tanh(CRS)	CRS	double	80000	80000	0.00502621	1.28924
m_tanh(CRS)	CRS	double	90000	90000	0.00569219	1.2807
m_tanh(CRS)	CRS	double	100000	100000	0.00632324	1.28099
