func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_reciprocal(CRS)	CRS	float	10000	10000	0.000325969	2.4849
m_reciprocal(CRS)	CRS	float	20000	20000	0.000589678	2.74726
m_reciprocal(CRS)	CRS	float	30000	30000	0.000853012	2.84873
m_reciprocal(CRS)	CRS	float	40000	40000	0.00111803	2.89795
m_reciprocal(CRS)	CRS	float	50000	50000	0.00138099	2.93268
m_reciprocal(CRS)	CRS	float	60000	60000	0.00151813	3.2013
m_reciprocal(CRS)	CRS	float	70000	70000	0.00162276	3.49404
m_reciprocal(CRS)	CRS	float	80000	80000	0.0017185	3.77074
m_reciprocal(CRS)	CRS	float	90000	90000	0.00191252	3.81172
m_reciprocal(CRS)	CRS	float	100000	100000	0.00211474	3.83027
m_reciprocal(CRS)	CRS	double	10000	10000	0.000383339	2.11301
m_reciprocal(CRS)	CRS	double	20000	20000	0.000707094	2.29107
m_reciprocal(CRS)	CRS	double	30000	30000	0.00102935	2.36071
m_reciprocal(CRS)	CRS	double	40000	40000	0.00135279	2.39505
m_reciprocal(CRS)	CRS	double	50000	50000	0.00167563	2.417
m_reciprocal(CRS)	CRS	double	60000	60000	0.00199715	2.43347
m_reciprocal(CRS)	CRS	double	70000	70000	0.00232024	2.44372
m_reciprocal(CRS)	CRS	double	80000	80000	0.00264237	2.45235
m_reciprocal(CRS)	CRS	double	90000	90000	0.00298051	2.44589
m_reciprocal(CRS)	CRS	double	100000	100000	0.0033634	2.40827
