func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	10000	10000	0.00011675	6.93792	55.5034
mscal(CRS)	CRS	float	20000	20000	0.000515931	3.13995	25.1196
mscal(CRS)	CRS	float	30000	30000	0.00171594	1.41613	11.329
mscal(CRS)	CRS	float	40000	40000	0.00233108	1.38991	11.1193
mscal(CRS)	CRS	float	50000	50000	0.00288563	1.40351	11.228
mscal(CRS)	CRS	float	60000	60000	0.00331941	1.46412	11.7129
mscal(CRS)	CRS	float	70000	70000	0.00384564	1.4744	11.7952
mscal(CRS)	CRS	float	80000	80000	0.0044065	1.47055	11.7644
mscal(CRS)	CRS	float	90000	90000	0.00494558	1.47404	11.7923
mscal(CRS)	CRS	float	100000	100000	0.00550638	1.47102	11.7682
mscal(CRS)	CRS	double	10000	10000	0.000460269	1.75984	28.1574
mscal(CRS)	CRS	double	20000	20000	0.00220398	0.735035	11.7606
mscal(CRS)	CRS	double	30000	30000	0.00330594	0.735042	11.7607
mscal(CRS)	CRS	double	40000	40000	0.00437709	0.740218	11.8435
mscal(CRS)	CRS	double	50000	50000	0.00554737	0.730076	11.6812
mscal(CRS)	CRS	double	60000	60000	0.00654554	0.74249	11.8798
mscal(CRS)	CRS	double	70000	70000	0.00765062	0.741117	11.8579
mscal(CRS)	CRS	double	80000	80000	0.00873311	0.742004	11.8721
mscal(CRS)	CRS	double	90000	90000	0.00981727	0.742569	11.8811
mscal(CRS)	CRS	double	100000	100000	0.010906	0.74271	11.8834
