func	kind	prec	M	N	time[sec]
convert(COO,CRS)	CRS	float	10000	10000	0.00360881
convert(COO,CRS)	CRS	float	20000	20000	0.00699093
convert(COO,CRS)	CRS	float	30000	30000	0.0100115
convert(COO,CRS)	CRS	float	40000	40000	0.0127815
convert(COO,CRS)	CRS	float	50000	50000	0.0155924
convert(COO,CRS)	CRS	float	60000	60000	0.0187374
convert(COO,CRS)	CRS	float	70000	70000	0.0215768
convert(COO,CRS)	CRS	float	80000	80000	0.0262044
convert(COO,CRS)	CRS	float	90000	90000	0.0238734
convert(COO,CRS)	CRS	float	100000	100000	0.0263773
convert(COO,CRS)	CRS	double	10000	10000	0.00325499
convert(COO,CRS)	CRS	double	20000	20000	0.00645788
convert(COO,CRS)	CRS	double	30000	30000	0.0128498
convert(COO,CRS)	CRS	double	40000	40000	0.0160169
convert(COO,CRS)	CRS	double	50000	50000	0.017669
convert(COO,CRS)	CRS	double	60000	60000	0.0225026
convert(COO,CRS)	CRS	double	70000	70000	0.0258866
convert(COO,CRS)	CRS	double	80000	80000	0.0295151
convert(COO,CRS)	CRS	double	90000	90000	0.0310053
convert(COO,CRS)	CRS	double	100000	100000	0.034627
