func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(CRS)	CRS	float	10000	10000	8.14481e-05	9.94499
m_ceil(CRS)	CRS	float	20000	20000	0.000513627	3.15404
m_ceil(CRS)	CRS	float	30000	30000	0.00170891	1.42196
m_ceil(CRS)	CRS	float	40000	40000	0.00232063	1.39617
m_ceil(CRS)	CRS	float	50000	50000	0.00288908	1.40183
m_ceil(CRS)	CRS	float	60000	60000	0.00331552	1.46583
m_ceil(CRS)	CRS	float	70000	70000	0.00383009	1.48038
m_ceil(CRS)	CRS	float	80000	80000	0.0043981	1.47337
m_ceil(CRS)	CRS	float	90000	90000	0.00493729	1.47652
m_ceil(CRS)	CRS	float	100000	100000	0.00548277	1.47736
m_ceil(CRS)	CRS	double	10000	10000	0.000441324	1.83538
m_ceil(CRS)	CRS	double	20000	20000	0.00220148	0.735868
m_ceil(CRS)	CRS	double	30000	30000	0.00329765	0.736889
m_ceil(CRS)	CRS	double	40000	40000	0.00437394	0.740751
m_ceil(CRS)	CRS	double	50000	50000	0.00546754	0.740735
m_ceil(CRS)	CRS	double	60000	60000	0.00655161	0.741803
m_ceil(CRS)	CRS	double	70000	70000	0.00766041	0.74017
m_ceil(CRS)	CRS	double	80000	80000	0.00875	0.740572
m_ceil(CRS)	CRS	double	90000	90000	0.00980611	0.743414
m_ceil(CRS)	CRS	double	100000	100000	0.0109195	0.741792
