func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(CRS,CRS,CRS)	CRS	float	10000	10000	0.000835946	1.93792	11.6275
mm_sub(CRS,CRS,CRS)	CRS	float	20000	20000	0.00172803	1.87497	11.2498
mm_sub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00257513	1.88729	11.3237
mm_sub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00344717	1.8798	11.2788
mm_sub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00429963	1.88389	11.3033
mm_sub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00511359	1.90082	11.4049
mm_sub(CRS,CRS,CRS)	CRS	float	70000	70000	0.00593181	1.91173	11.4704
mm_sub(CRS,CRS,CRS)	CRS	float	80000	80000	0.00680649	1.90406	11.4244
mm_sub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00764937	1.90604	11.4362
mm_sub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00848897	1.90836	11.4501
mm_sub(CRS,CRS,CRS)	CRS	double	10000	10000	0.00170892	0.947966	11.3756
mm_sub(CRS,CRS,CRS)	CRS	double	20000	20000	0.00339397	0.954635	11.4556
mm_sub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00514229	0.945104	11.3412
mm_sub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00681755	0.950489	11.4059
mm_sub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00849885	0.95307	11.4368
mm_sub(CRS,CRS,CRS)	CRS	double	60000	60000	0.0102893	0.944674	11.3361
mm_sub(CRS,CRS,CRS)	CRS	double	70000	70000	0.0118767	0.954811	11.4577
mm_sub(CRS,CRS,CRS)	CRS	double	80000	80000	0.0136067	0.952472	11.4297
mm_sub(CRS,CRS,CRS)	CRS	double	90000	90000	0.0152652	0.955111	11.4613
mm_sub(CRS,CRS,CRS)	CRS	double	100000	100000	0.0171241	0.946036	11.3524
