func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(CRS)	CRS	float	10000	10000	0.000384481	2.10674
m_atan(CRS)	CRS	float	20000	20000	0.000706062	2.29442
m_atan(CRS)	CRS	float	30000	30000	0.00100152	2.42631
m_atan(CRS)	CRS	float	40000	40000	0.00131574	2.4625
m_atan(CRS)	CRS	float	50000	50000	0.00162833	2.48721
m_atan(CRS)	CRS	float	60000	60000	0.00179737	2.70395
m_atan(CRS)	CRS	float	70000	70000	0.00192199	2.95007
m_atan(CRS)	CRS	float	80000	80000	0.00203704	3.18109
m_atan(CRS)	CRS	float	90000	90000	0.00228382	3.19202
m_atan(CRS)	CRS	float	100000	100000	0.00253042	3.20106
m_atan(CRS)	CRS	double	10000	10000	0.0010522	0.769818
m_atan(CRS)	CRS	double	20000	20000	0.00204469	0.792295
m_atan(CRS)	CRS	double	30000	30000	0.003039	0.799604
m_atan(CRS)	CRS	double	40000	40000	0.0040316	0.803651
m_atan(CRS)	CRS	double	50000	50000	0.00503999	0.803573
m_atan(CRS)	CRS	double	60000	60000	0.00608014	0.799324
m_atan(CRS)	CRS	double	70000	70000	0.00716357	0.791505
m_atan(CRS)	CRS	double	80000	80000	0.00811216	0.7988
m_atan(CRS)	CRS	double	90000	90000	0.00911703	0.799603
m_atan(CRS)	CRS	double	100000	100000	0.0101688	0.796558
