func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asinh	vector	float	1000	1.06183e-05	0.094177	0.753416
asinh	vector	float	10000	2.14917e-05	0.465295	3.72236
asinh	vector	float	100000	0.000135401	0.738549	5.90839
asinh	vector	float	1000000	0.00127093	0.786826	6.29461
asinh	vector	float	10000000	0.0131213	0.76212	6.09696
asinh	vector	float	100000000	0.128017	0.781144	6.24915
asinh	vector	double	1000	0.0024259	0.000412218	0.0065955
asinh	vector	double	10000	1.61631e-05	0.618694	9.89911
asinh	vector	double	100000	0.000139573	0.716469	11.4635
asinh	vector	double	1000000	0.00137955	0.724875	11.598
asinh	vector	double	10000000	0.014057	0.711387	11.3822
asinh	vector	double	100000000	0.14068	0.710832	11.3733
