func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.00298921	0.669073
matvec(Dense)	Dense	float	2000	2000	6.26138e-05	127.767
matvec(Dense)	Dense	float	3000	3000	0.000189791	94.8413
matvec(Dense)	Dense	float	4000	4000	0.00355541	9.00038
matvec(Dense)	Dense	float	5000	5000	0.00688377	7.26346
matvec(Dense)	Dense	double	1000	1000	0.00014435	13.8552
matvec(Dense)	Dense	double	2000	2000	0.000140755	56.8363
matvec(Dense)	Dense	double	3000	3000	0.00416923	4.31734
matvec(Dense)	Dense	double	4000	4000	0.00926537	3.45372
matvec(Dense)	Dense	double	5000	5000	0.0153349	3.26054
